Gene_id	GO terms
ofav118422	GO:0005737;GO:0005829;GO:0030425;GO:0012505;GO:0005789;GO:0000139;GO:0005765;GO:0005764;GO:0016020;GO:0005741;GO:0043025;GO:0005654;GO:0005942;GO:0016605;GO:0031931;GO:0031932;GO:0005524;GO:0016301;GO:0051219;GO:0004672;GO:0004674;GO:0043022;GO:0001030;GO:0001031;GO:0001032;GO:0001156;GO:0006207;GO:0043276;GO:0007420;GO:0055013;GO:0060048;GO:0007569;GO:0007050;GO:0016049;GO:0071456;GO:0031669;GO:0006112;GO:0007281;GO:0040007;GO:0003007;GO:0003179;GO:0007616;GO:0016236;GO:0060135;GO:0048255;GO:0035264;GO:0010507;GO:0045792;GO:1904193;GO:1904213;GO:0016242;GO:0014736;GO:0051534;GO:0001933;GO:0031397;GO:0018105;GO:0018107;GO:0048015;GO:0016310;GO:0030838;GO:0061051;GO:1904056;GO:0060999;GO:1904000;GO:0001938;GO:0010628;GO:0060252;GO:1904197;GO:0010592;GO:0046889;GO:0010831;GO:1901216;GO:0014042;GO:0045429;GO:0048714;GO:0050731;GO:0051897;GO:0001934;GO:1904058;GO:1904206;GO:0048661;GO:0051496;GO:0045945;GO:1901838;GO:0045727;GO:0009791;GO:0046777;GO:0030163;GO:0006468;GO:0032956;GO:0090335;GO:0043610;GO:1900034;GO:0031998;GO:0005979;GO:0043087;GO:0090559;GO:0031641;GO:0045670;GO:0045859;GO:0032095;GO:0043200;GO:0042220;GO:0032868;GO:0043278;GO:0007584;GO:0006950;GO:0031529;GO:0007165;GO:0035176;GO:0021510;GO:0031295;GO:0031929;GO:0038202;GO:0008542;GO:0050882;GO:0042060
ofav20883	GO:0005789;GO:0016021;GO:0005741;GO:0005739;GO:0005524;GO:0102391;GO:0004467;GO:0032869;GO:0006631;GO:0015908;GO:0008654;GO:0032000;GO:0010747;GO:0010867;GO:0070723;GO:0009749;GO:0007584;GO:0009744
ofav152083	GO:0005813;GO:0005737;GO:0070062;GO:0032391;GO:0001750;GO:0005516;GO:0019899;GO:0060271;GO:0048496;GO:0045494
ofav46191	GO:0005874;GO:0003723;GO:0007281;GO:0008354;GO:0006810
ofav37841	GO:0070062;GO:0005765;GO:0005739;GO:0043209;GO:0031201;GO:0005774;GO:0005483;GO:0019905;GO:0006886;GO:0061025;GO:0016192
ofav44821	GO:0010008;GO:0000139;GO:0045335;GO:0051082;GO:0006896;GO:0015031;GO:0006904
ofav27084	GO:0016021;GO:0005741;GO:0005739;GO:0004197;GO:0004843;GO:0008053;GO:0000422;GO:0016579;GO:0035871;GO:0044313;GO:0006511
ofav41523	GO:0005739;GO:0005777;GO:0036132;GO:0047522;GO:0008270;GO:0045599
ofav89604	GO:0070545;GO:0030687;GO:0000460;GO:0000470
ofav115010	GO:0005737;GO:0005615;GO:0005654
ofav137021	GO:0009986;GO:0005737;GO:0034673;GO:0005887;GO:0005886;GO:0043235;GO:0005524;GO:0098821;GO:0015026;GO:0046872;GO:0004674;GO:0004702;GO:0004675;GO:0032924;GO:0009952;GO:0030509;GO:0071773;GO:0007368;GO:0048706;GO:0001702;GO:0007498;GO:0043084;GO:0032927;GO:0030501;GO:0045648;GO:0045669;GO:0010862;GO:0001934;GO:0045944;GO:0030510;GO:0050999;GO:0060011;GO:0042713;GO:0007283;GO:0007178
ofav42428	GO:0016323;GO:0016021;GO:0005887;GO:0043231;GO:0005886;GO:0005275;GO:0046943;GO:0015254;GO:0015166;GO:0015288;GO:0005345;GO:0005350;GO:0015265;GO:0015250;GO:0005372;GO:0015837;GO:0015722;GO:0046942;GO:0071320;GO:0007588;GO:0015793;GO:0006955;GO:0008152;GO:0015791;GO:0006863;GO:0015855;GO:0046689;GO:0010033;GO:0006970;GO:0006810;GO:0030104;GO:0006833
ofav59104	GO:0015031
ofav105139	GO:0005912;GO:0035578;GO:0072562;GO:0005737;GO:0005856;GO:0005829;GO:0005789;GO:0070062;GO:0005576;GO:0005615;GO:1903561;GO:0005925;GO:0005895;GO:0043231;GO:0042470;GO:0016020;GO:0045121;GO:0031965;GO:0005654;GO:0005634;GO:0005886;GO:0045296;GO:0008093;GO:0005109;GO:0042802;GO:0005137;GO:0005546;GO:0046982;GO:0047485;GO:0045545;GO:0030036;GO:0007268;GO:0048013;GO:0035556;GO:0032435;GO:0002091;GO:0043312;GO:0030307;GO:0030335;GO:0008284;GO:0010718;GO:1903543;GO:1903553;GO:0046330;GO:0010862;GO:0042327;GO:0030511;GO:0006612;GO:0007346;GO:0006930
ofav126640	GO:0016324;GO:0016323;GO:0090533;GO:0009986;GO:0005737;GO:0005783;GO:0005789;GO:0070062;GO:0005925;GO:0005887;GO:0014704;GO:0016020;GO:0045121;GO:0005739;GO:0005654;GO:0048471;GO:0005886;GO:0030315;GO:0048306;GO:0015386;GO:0030346;GO:0015385;GO:0086003;GO:0055007;GO:0016049;GO:0071468;GO:0071236;GO:0071257;GO:0071872;GO:0071456;GO:0032869;GO:0006883;GO:1902600;GO:0043066;GO:0070997;GO:0045760;GO:0043065;GO:0070886;GO:1903281;GO:0010613;GO:0030307;GO:0035794;GO:0051533;GO:0098735;GO:0045944;GO:0071805;GO:0051259;GO:0010882;GO:0051453;GO:0006885;GO:0051930;GO:0086092;GO:0010447;GO:0042493;GO:0035994;GO:0071436;GO:0098719;GO:0006814
ofav37927	GO:0005783;GO:0005789;GO:0070062;GO:0016021;GO:0016787;GO:0010883;GO:0032526
ofav11864	GO:0000151;GO:0097602;GO:0031624;GO:0032182;GO:0051443;GO:0045116
ofav117789	GO:0005783;GO:0005789;GO:0016021;GO:0016020;GO:0004578;GO:0000030;GO:0006486
ofav45852	GO:0016021;GO:0007186;GO:0019236
ofav32299	GO:0030424;GO:0070062;GO:0005887;GO:0099061;GO:0030285;GO:0005886;GO:0035374;GO:0043395;GO:0008201;GO:0004721;GO:0004725;GO:0007155;GO:0021549;GO:0021987;GO:0022038;GO:0090557;GO:0021766;GO:0030517;GO:0048681;GO:0048671;GO:0061000;GO:0032687;GO:0032688;GO:0010977;GO:0034164;GO:0035335;GO:0006470;GO:0021510
ofav87744	GO:0005634;GO:0043565;GO:0003700;GO:0001077;GO:0006914;GO:0008219;GO:0048477;GO:0045944;GO:0040034;GO:0035071
ofav91290	GO:0010494;GO:0005829;GO:0016020;GO:0005730;GO:0042788;GO:0000166;GO:0003723;GO:0045727
ofav17514	GO:0005634;GO:0008408;GO:0003677;GO:0003906;GO:0008311;GO:0046872;GO:0006284;GO:0006974
ofav39492	GO:0000811;GO:0005654;GO:0031298;GO:0032508;GO:0006271;GO:0000727;GO:1902975
ofav49522	GO:0030136;GO:0005829;GO:0005794;GO:0043231;GO:0016020;GO:0005654;GO:0048471;GO:0045296;GO:0030276;GO:0008289;GO:0048268;GO:0006897
ofav44713	GO:0000786;GO:0005634;GO:0003677;GO:0006334
ofav83590	GO:0005737;GO:1990124;GO:0043005;GO:0005634;GO:0005844;GO:0045202;GO:0005095;GO:0035925;GO:0000166;GO:0008187;GO:0043023;GO:0043024;GO:0043022;GO:0003723;GO:0008135;GO:0000900;GO:0071243;GO:0071456;GO:0032869;GO:0034599;GO:2000766;GO:1900248;GO:0034260;GO:0045900
ofav73385	GO:0005737;GO:0030286;GO:0005874;GO:0031514;GO:0005524;GO:0016887;GO:0003777;GO:0060294;GO:0036158
ofav17002	GO:0005737;GO:0002161;GO:0051500;GO:0006399
ofav59483	GO:0016021;GO:0005741;GO:0003677;GO:0016491;GO:0006915
ofav109726	GO:0022625;GO:0022626;GO:0005840;GO:0003735;GO:0051298;GO:0002181
ofav159519	GO:0005829;GO:0004029;GO:0018479;GO:0001758;GO:0055114;GO:0001523;GO:0042572
ofav28090	GO:0005634
ofav23168	GO:0000439;GO:0005654;GO:0006281;GO:0006289;GO:0006355;GO:0006351
ofav8909	GO:0005938;GO:0005769;GO:0030139;GO:0070062;GO:0031527;GO:0005925;GO:0005794;GO:0043209;GO:0005886;GO:0055037;GO:0055038;GO:0001726;GO:0005525;GO:0030036;GO:0030866;GO:0090162;GO:0097284;GO:0001889;GO:0033028;GO:2000171;GO:0030838;GO:0090004;GO:0034394;GO:0036010;GO:0015031;GO:0060998;GO:0051489;GO:0035020;GO:0031529;GO:0007264;GO:0016192
ofav128588	GO:0005669;GO:0033276;GO:0003682;GO:0008237;GO:0001129;GO:0043565;GO:0044212;GO:0008270;GO:0000086;GO:0045944;GO:0006367
ofav87606	GO:0005765
ofav40333	GO:0046872;GO:0019901;GO:0019233
ofav75157	GO:0043231;GO:0005759;GO:0005739;GO:0047131;GO:0047130;GO:0033512;GO:0006554;GO:0051262
ofav75868	GO:0030424;GO:0005813;GO:0005737;GO:0005811;GO:0005874;GO:0030496;GO:0005634;GO:0005886;GO:0005819;GO:0000922;GO:0005524;GO:0016887;GO:0070840;GO:0008017;GO:0008568;GO:0046982;GO:0051301;GO:0031122;GO:0001578;GO:0051013;GO:0007067;GO:0001764;GO:0008104;GO:0016567
ofav41505	GO:0005604;GO:0071953;GO:0070062;GO:0005615;GO:0005577;GO:0005578;GO:0005509;GO:0005201;GO:0070051;GO:0001968;GO:0042802;GO:0005178;GO:0016504;GO:0008022;GO:0032403;GO:0072378;GO:0007566;GO:0030198;GO:0007162;GO:2000146;GO:0070373;GO:0001933;GO:2000647;GO:1900025;GO:1904188;GO:2001202;GO:0048146;GO:0010628;GO:1904237
ofav19666	GO:0005634;GO:0005524;GO:0004386;GO:1990841;GO:0000978;GO:0007512;GO:0007628;GO:0035909;GO:0036302;GO:0008015;GO:0001974;GO:0060411;GO:0006338;GO:0050890;GO:0016569;GO:0035116;GO:0060429;GO:0060324;GO:0030540;GO:0060384;GO:0043584;GO:0042048;GO:0021772;GO:0021553;GO:0060021;GO:0040018;GO:0045944;GO:0060123;GO:0050767;GO:0010880;GO:0060041;GO:0003226;GO:0006364;GO:0048752;GO:0007605;GO:0001501;GO:0030217;GO:0006351;GO:0003222
ofav92420	GO:0055037;GO:0017112;GO:0043547
ofav126146	GO:0005737;GO:0005509
ofav77526	GO:0005634;GO:0016605;GO:0000166;GO:0004842;GO:0008270;GO:0051301;GO:0007093;GO:0007067;GO:0019941;GO:0000209;GO:0006511
ofav41672	GO:0005737;GO:0005829;GO:0008285
ofav65604	GO:0005829;GO:0005666;GO:0000790;GO:0016607;GO:0005654;GO:0003682;GO:0003677;GO:0003899;GO:0051607;GO:0045087;GO:0045089;GO:0032728;GO:0032481;GO:0006383
ofav40447	GO:0005634;GO:0048471;GO:0000978;GO:0043565;GO:0003712;GO:0003714;GO:0003700;GO:0008134;GO:0001077;GO:0001654;GO:0045638;GO:0000122;GO:0031016;GO:0045944;GO:0070848;GO:0009612;GO:0006366;GO:0008542
ofav62185	GO:0005737;GO:0051321
ofav92844	GO:0005856;GO:0005829;GO:0005789;GO:0070062;GO:0005925;GO:0005895;GO:0042470;GO:0045121;GO:0031965;GO:0005654;GO:0005886;GO:0050839;GO:0046875;GO:0001948;GO:0019838;GO:0005137;GO:0008289;GO:0042043;GO:0008022;GO:0046982;GO:0042803;GO:0045545;GO:0030036;GO:0007268;GO:0032435;GO:0002091;GO:0030307;GO:0030335;GO:0008284;GO:0010718;GO:0010862;GO:0030511;GO:0007265;GO:0007346
ofav15965	GO:0034448;GO:0031902;GO:0005634;GO:0030688;GO:0042274;GO:0000056
ofav58697	GO:0005829;GO:0051537;GO:0009055;GO:0050660;GO:0005506;GO:0016614;GO:0016903;GO:0004854;GO:0009115
ofav32148	GO:0016021;GO:0005743;GO:0005739;GO:0015217;GO:0005347;GO:0005509;GO:0051503;GO:0071277;GO:0006851;GO:0036444;GO:0006839;GO:0043457;GO:0002082;GO:0051282;GO:0097274
ofav69976	GO:0016021
ofav114031	GO:0005737;GO:0005759;GO:0005739;GO:0005782;GO:0005777;GO:0050080;GO:0005102;GO:0006085;GO:0006637;GO:0006633;GO:2001294;GO:0046321;GO:0010906;GO:0002931
ofav75542	GO:0005801;GO:0005783;GO:0030134;GO:0016021;GO:0005802;GO:0042802;GO:0060576
ofav67469	GO:0005813;GO:0005829;GO:0000813;GO:0043231;GO:0031902;GO:0005654;GO:0015031;GO:0043162
ofav126911	GO:0005884;GO:0005776;GO:0030136;GO:0033263;GO:0005769;GO:0031901;GO:0030897;GO:0005770;GO:0031902;GO:0005765;GO:0005764;GO:0055037;GO:0003779;GO:0097352;GO:0016197;GO:0008333;GO:0006886;GO:0035542;GO:0032889;GO:0046718
ofav9562	GO:0005737;GO:0005829;GO:0005759;GO:0004197;GO:0006915;GO:0000045;GO:0006501;GO:0000422;GO:0044804;GO:0051697;GO:0006612
ofav12398	GO:0005694;GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0000151;GO:0016274;GO:0004842;GO:0008270;GO:0006464;GO:0007605
ofav64186	GO:0005634;GO:0008270;GO:0007399;GO:0006355;GO:0006351
ofav123952	GO:0031965;GO:0005730;GO:0005654;GO:0005634;GO:0004527;GO:0003676;GO:0042771;GO:0010212
ofav43671	GO:0035577;GO:0005829;GO:0031901;GO:0010008;GO:0070062;GO:0043231;GO:0005765;GO:0016020;GO:0005886;GO:0030667;GO:0007032;GO:0043312;GO:0001649;GO:0015031;GO:2000641;GO:1902954
ofav43350	GO:0005875;GO:0003779;GO:0051082;GO:0061077;GO:0009631;GO:0042026;GO:0009408;GO:0001666
ofav151654	GO:0030659;GO:0005887;GO:0005765;GO:0005764;GO:0043005;GO:0043204;GO:0005886;GO:0005509;GO:0015278;GO:0005261;GO:0099604;GO:0005384;GO:0005272;GO:0098703;GO:0097553;GO:0035584;GO:0071277;GO:0070301;GO:0071415;GO:0071502;GO:0002407;GO:0097028;GO:0044849;GO:0006828;GO:0032024;GO:1903223;GO:2000249;GO:0051489;GO:0051209;GO:0009408;GO:0033194;GO:0014074;GO:0001659;GO:0071577
ofav65253	GO:0005576;GO:0005509;GO:0004222;GO:0008270;GO:0030154;GO:0007275
ofav30265	GO:0016324;GO:0070062;GO:0016021;GO:0008511;GO:0071475;GO:0048878;GO:0007588;GO:0001822;GO:0070886;GO:0006813;GO:0006814
ofav36774	GO:0016021;GO:0005887;GO:0005743;GO:0005739;GO:0015172;GO:0005509;GO:0015183;GO:0005313;GO:0005215;GO:0015810;GO:0006754;GO:0045333;GO:0006094;GO:0015813;GO:0043490;GO:0051592;GO:0006810
ofav9792	GO:0005737;GO:0005829;GO:0005665;GO:0015630;GO:0005654;GO:0005634;GO:0003677;GO:0003899;GO:0034587;GO:0006366
ofav44594	GO:0030176;GO:0030173;GO:0005459;GO:0072334
ofav138135	GO:0005737;GO:0005730;GO:0003723;GO:0008270
ofav86307	GO:0005912;GO:0009986;GO:0005737;GO:0005829;GO:0030139;GO:0005788;GO:0005768;GO:0005796;GO:0016021;GO:0005622;GO:0005770;GO:0005654;GO:0005634;GO:0005886;GO:0043234;GO:0035003;GO:0005509;GO:0003682;GO:0004872;GO:0004888;GO:0007015;GO:0009952;GO:0008356;GO:0007411;GO:0007298;GO:0007155;GO:0001708;GO:0022416;GO:0008407;GO:0042676;GO:0048749;GO:0001745;GO:0046667;GO:0042688;GO:0002213;GO:0008340;GO:0046843;GO:0007391;GO:0007451;GO:0007450;GO:0007398;GO:0035165;GO:0035162;GO:0061331;GO:0035153;GO:0060429;GO:0042067;GO:0035214;GO:0036099;GO:0007440;GO:0060288;GO:0030718;GO:0060250;GO:0007293;GO:0030708;GO:0010001;GO:0007403;GO:0008347;GO:0035172;GO:0007157;GO:0007252;GO:0007446;GO:0007447;GO:0016348;GO:0036011;GO:0048803;GO:0008587;GO:0007476;GO:0007474;GO:0036335;GO:0035171;GO:0035167;GO:0046331;GO:0007478;GO:0007616;GO:0035170;GO:0048542;GO:0061382;GO:0007498;GO:0016333;GO:0008045;GO:0007521;GO:2000048;GO:0045316;GO:0035157;GO:0010629;GO:0046329;GO:0035204;GO:0050768;GO:0035155;GO:0000122;GO:0007400;GO:0050877;GO:0048666;GO:0007219;GO:0007314;GO:0030720;GO:0048477;GO:0007424;GO:0030707;GO:0007297;GO:0030713;GO:0007422;GO:0008284;GO:0042691;GO:1900087;GO:0045747;GO:0045944;GO:0045893;GO:0048052;GO:0007464;GO:0045466;GO:0045463;GO:0045465;GO:0007460;GO:0042686;GO:0045595;GO:0042689;GO:0051489;GO:0010906;GO:0006110;GO:0040008;GO:0007346;GO:0050767;GO:0045468;GO:0009608;GO:0046666;GO:0016330;GO:0007423;GO:0007519;GO:0048863;GO:0006351;GO:0007419;GO:0048190;GO:0035222;GO:0007473
ofav58929	GO:0016021;GO:0005524;GO:0004713;GO:0004714;GO:0007417;GO:0006468;GO:0007169
ofav68171	GO:0005913;GO:0030132;GO:0016020;GO:0005634;GO:0098641;GO:0005509;GO:0006897
ofav50478	GO:1904115;GO:0005938;GO:0005737;GO:0005868;GO:0030286;GO:0045169;GO:0005794;GO:0030529;GO:0000776;GO:0005874;GO:0005875;GO:0005524;GO:0008569;GO:0042623;GO:0045505;GO:0051959;GO:0003777;GO:0008088;GO:0007298;GO:0007349;GO:0007098;GO:0051642;GO:0040003;GO:0007282;GO:0048813;GO:0045198;GO:0051683;GO:0040001;GO:0045197;GO:0045478;GO:0048134;GO:0007294;GO:0008298;GO:0006886;GO:0051237;GO:0035011;GO:0007018;GO:0048311;GO:0047497;GO:0007067;GO:0007052;GO:0016319;GO:0007405;GO:0007312;GO:0048477;GO:0030723;GO:0007279;GO:0046604;GO:1904801;GO:0034501;GO:0030071;GO:0008090;GO:0050658;GO:0007051;GO:0034063
ofav69515	GO:0005737;GO:0005829;GO:0005783;GO:0005794;GO:0005739;GO:0051539;GO:0030350;GO:0046872;GO:0003723;GO:0030371;GO:0006879;GO:0034101;GO:0050892;GO:0055072;GO:0006826;GO:0030316;GO:0009791;GO:0006782;GO:0010468;GO:0006417
ofav43824	GO:0005615;GO:0102549;GO:0047372;GO:0005509;GO:0047714;GO:0004620;GO:0004806;GO:0019376;GO:0006629;GO:0009395
ofav63939	GO:0005737;GO:0004161;GO:0004337;GO:0046872;GO:0006695;GO:0045337;GO:0033384
ofav54542	GO:0005887;GO:0043235;GO:0042562;GO:1904408;GO:0008502;GO:0007623;GO:0046325;GO:0045820;GO:0030828
ofav63428	GO:0030123;GO:1904115;GO:0030665;GO:0030137;GO:0005215;GO:0008089;GO:0048490;GO:0006886;GO:0006892
ofav34546	GO:0005813;GO:0036064;GO:0005524;GO:0046872;GO:0004550;GO:0007420;GO:0060830;GO:0006241;GO:0007368;GO:0003351;GO:0006183;GO:0042073;GO:0060972;GO:0006228
ofav43162	GO:0016021;GO:0005886;GO:0001594
ofav23663	GO:0005758;GO:0005739;GO:0005634;GO:0043565;GO:0008134;GO:0007005;GO:0045944;GO:1900037;GO:0006351
ofav157821	GO:0005634;GO:0005524;GO:0004386;GO:1990841;GO:0000978;GO:0007512;GO:0007628;GO:0035904;GO:0035909;GO:0048844;GO:0036302;GO:0008015;GO:0001568;GO:0001974;GO:0043010;GO:0060411;GO:0007417;GO:0006338;GO:0050890;GO:0016569;GO:0021545;GO:0042471;GO:0035116;GO:0060429;GO:0060324;GO:0030540;GO:0048806;GO:0003007;GO:0001701;GO:0042472;GO:0060384;GO:0060173;GO:0007626;GO:0043584;GO:0042048;GO:0021772;GO:0021553;GO:0060021;GO:0040018;GO:0045944;GO:0060123;GO:0050767;GO:0010880;GO:0060041;GO:0003226;GO:0006364;GO:0048752;GO:0007605;GO:0001501;GO:0030217;GO:0048771;GO:0006351;GO:0003222
ofav153116	GO:0035098;GO:0018024;GO:1990841;GO:0048565;GO:0007507;GO:0045814;GO:0006355;GO:0048511;GO:0001894;GO:0006351
ofav140144	GO:0016021;GO:0005886;GO:0008227;GO:0004993;GO:0001586;GO:0030594;GO:0007198;GO:0007615;GO:0002121;GO:0008049;GO:0007208;GO:0045187;GO:0007210
ofav75583	GO:0005759;GO:0005739;GO:0004741;GO:0005509;GO:0000287;GO:0004722;GO:0016311
ofav109025	GO:0005814;GO:0005794;GO:0005542;GO:0030412;GO:0030409;GO:0019556;GO:0019557;GO:0035999
ofav10676	GO:0005783;GO:0005789;GO:0016021;GO:0005778;GO:0050662;GO:0004420;GO:0042282;GO:0070402;GO:0007568;GO:0006695;GO:0015936;GO:0008299;GO:0045445;GO:0061179;GO:0043407;GO:0010664;GO:0061045;GO:0010666;GO:0070374;GO:0048643;GO:0048661;GO:0032874;GO:0051262;GO:0045471;GO:0007584;GO:0006743;GO:0008542
ofav12194	GO:0005829;GO:0070062;GO:0016021;GO:0005765;GO:0042470;GO:0005902;GO:0043209;GO:0005886;GO:0033180;GO:0001726;GO:0005524;GO:0016820;GO:0015991;GO:0046034;GO:0030641;GO:0007035
ofav127417	GO:0016020;GO:0032302;GO:0005524;GO:0019237;GO:0003684;GO:0003677;GO:0019899;GO:0030983;GO:0006281;GO:0043570;GO:0006298;GO:0045910;GO:0051096;GO:0016447
ofav39597	GO:0005576;GO:0016020;GO:0001525;GO:0007155;GO:0008284;GO:0043627;GO:0007338
ofav64003	GO:0005737;GO:0000118;GO:0005815;GO:0016607;GO:0006397;GO:0045892;GO:0008380;GO:0006351
ofav9870	GO:0005829;GO:0005886;GO:0005525;GO:0051056;GO:0007264
ofav44226	GO:0005789;GO:0016021;GO:0006915
ofav127527	GO:0031526;GO:0016021;GO:0005887;GO:0005412;GO:0015758
ofav59296	GO:0000839;GO:0030176;GO:0016746;GO:0043130;GO:0097027;GO:0030433
ofav59818	GO:0005829;GO:0016020;GO:0005634;GO:0005819;GO:0005524;GO:0004707;GO:0004708;GO:0046872;GO:0004672;GO:0004713;GO:0004702;GO:0000187;GO:0071363;GO:0070375;GO:0007507;GO:0000165;GO:0090051;GO:2000342;GO:0043154;GO:2001240;GO:0034115;GO:0045415;GO:0032088;GO:0060761;GO:0000122;GO:0030307;GO:0050679;GO:0051247;GO:0045944;GO:0006468
ofav88091	GO:0005634;GO:0001046;GO:0003677;GO:0046872;GO:0030282;GO:1901653;GO:0009267;GO:0007623;GO:0045892;GO:0045672;GO:0042752;GO:0006355;GO:0035019;GO:0006351
ofav95739	GO:0070062;GO:0016021;GO:0043005;GO:0043025;GO:0035373;GO:0008201;GO:0004721;GO:0032403;GO:0004725;GO:0007155;GO:0016477;GO:1900121;GO:0031102;GO:0035335;GO:0048679;GO:0010975
ofav44818	GO:1904115;GO:0005938;GO:0005813;GO:0000776;GO:0005874;GO:0005875;GO:0008017;GO:0051301;GO:0000132;GO:0007281;GO:0031023;GO:0007067;GO:0022008;GO:0007097;GO:2000574;GO:0008090;GO:0047496
ofav55503	GO:0005737;GO:0005829;GO:0016020;GO:0005844;GO:0005840;GO:0045296;GO:0019887;GO:0043022;GO:0003723;GO:0008135;GO:0034198;GO:1990253;GO:0033674;GO:0036003;GO:0006417
ofav82723	GO:1904115;GO:0031410;GO:0030659;GO:0005871;GO:0005874;GO:0005875;GO:0005739;GO:0043005;GO:0005524;GO:1990939;GO:0016887;GO:0019894;GO:0003777;GO:0008089;GO:0006915;GO:1990090;GO:0030705;GO:0032418;GO:0007018;GO:0047497;GO:0007274;GO:0007270;GO:0010628;GO:1990778;GO:1904647
ofav114135	GO:0000139;GO:0016021;GO:0005351
ofav42921	GO:0070062;GO:0005622;GO:0005886
ofav42564	GO:0016021;GO:0005886;GO:0030246
ofav45484	GO:0005737;GO:0005524;GO:0004674;GO:0043066
ofav98466	
ofav31968	GO:0005634;GO:0006355;GO:0006351
ofav79504	GO:0016874;GO:0008152
ofav37545	GO:0016021
ofav70703	GO:0005887;GO:0005886;GO:0017154;GO:0021785;GO:0007166;GO:0051642;GO:0021935;GO:0060174;GO:0021915;GO:0060037;GO:0048841;GO:0030334;GO:0071526;GO:0001756
ofav104733	GO:0005737;GO:0005856;GO:0005829;GO:0005768;GO:0016363;GO:0016607;GO:0005634;GO:0005886;GO:0012506;GO:0033613;GO:0005524;GO:0004143;GO:0019900;GO:0046872;GO:0043274;GO:0030297;GO:0019933;GO:0046339;GO:0007186;GO:0046486;GO:0046834;GO:0010629;GO:0010801;GO:0018105;GO:0006654;GO:0010628;GO:0050731;GO:0070528;GO:0007205;GO:0090181;GO:2000064;GO:0008277;GO:0006111;GO:2000182;GO:1903432;GO:0006357;GO:0033198;GO:0051591;GO:0070493
ofav73432	GO:0005737;GO:0005634;GO:0005524;GO:0046872;GO:0004674;GO:0004702;GO:0006915;GO:0035329;GO:0090090;GO:0006468
ofav61535	GO:0005783;GO:0005794;GO:0048471;GO:0006888
ofav40893	GO:0016021;GO:0005887;GO:0005654;GO:0005886;GO:0005509;GO:0004930;GO:0046983;GO:0004888;GO:0009952;GO:0045176;GO:0007417;GO:0048105;GO:0001736;GO:0042249;GO:0007186;GO:0001942;GO:0007156;GO:0042472;GO:0060490;GO:0007626;GO:0001843;GO:0001764;GO:0060488;GO:0090179;GO:0060489;GO:0090251;GO:0032956;GO:0007266;GO:0060071;GO:0042060
ofav50416	GO:0097149;GO:0005813;GO:0005829;GO:0005925;GO:0045171;GO:0005871;GO:0005874;GO:0030496;GO:0072686;GO:0005654;GO:0005634;GO:0005819;GO:0005524;GO:0016887;GO:0008017;GO:0003777;GO:0000915;GO:0019886;GO:0000910;GO:0007018;GO:0000281;GO:0000022;GO:0051256;GO:0072383;GO:0032467;GO:0006890
ofav8669	GO:0005576;GO:0005509;GO:0004222;GO:0008237;GO:0008233;GO:0008270;GO:0001568;GO:0048264;GO:0009953;GO:0035124;GO:0035162;GO:0001885;GO:0001707;GO:0030513;GO:0036342;GO:0006508
ofav74394	GO:0005829;GO:0016607;GO:0005786;GO:0008312;GO:0008144;GO:0030942;GO:0019003;GO:0005525;GO:0003924;GO:0043021;GO:0042493;GO:0006614
ofav129399	GO:0005737;GO:0005576;GO:0005634;GO:0015035;GO:0045454;GO:0006662;GO:0055114;GO:0043388;GO:0033158;GO:0006355;GO:0009314;GO:0006351
ofav88172	GO:0005737;GO:0005829;GO:0070062;GO:0030529;GO:0016020;GO:0005654;GO:0005634;GO:0048471;GO:0045120;GO:0035770;GO:0003730;GO:1990715;GO:0000166;GO:0097157;GO:0044212;GO:0034198;GO:0007623;GO:0006397;GO:0048025;GO:1902416;GO:0045727;GO:0000381;GO:1901652
ofav49994	GO:0005634;GO:0004879;GO:0043565;GO:0003707;GO:0008270;GO:0006351
ofav51075	GO:0030054;GO:0005672;GO:0005669;GO:0003713;GO:0008134;GO:0051091;GO:0045944;GO:0051123
ofav137408	GO:0005737;GO:0005739;GO:0005654;GO:0005524;GO:0004702;GO:0006915;GO:0016049;GO:0016477;GO:0008283;GO:0007010;GO:0007612;GO:0007626;GO:0007613;GO:2001237;GO:0007165
ofav145023	GO:0005737;GO:0005524;GO:0031489;GO:0030295;GO:0019901;GO:0004674;GO:0004702;GO:0006974;GO:0006281;GO:0097194;GO:0031572;GO:0046330;GO:0032874;GO:0006468;GO:0051493
ofav4510	GO:0071013;GO:0005814;GO:0005813;GO:0005634;GO:0071011;GO:0000922;GO:0005682;GO:0007099;GO:0021987;GO:0007052;GO:0022008;GO:0097150;GO:0008380
ofav21657	GO:0031011;GO:0003677
ofav78331	GO:0005789;GO:0016021;GO:0031501;GO:0004584;GO:0000030;GO:0006506
ofav128068	GO:0005634;GO:0043565;GO:0003700;GO:0008270;GO:0072013;GO:0030182;GO:0039020;GO:0006351
ofav41189	GO:0016021;GO:0004181;GO:0008270;GO:0006508
ofav83518	GO:0004197;GO:0004843;GO:0090263;GO:0016579;GO:0071108;GO:0006511;GO:0016055
